id,proveedor,pais,tipo,codigo,nombre,tema,categoria_bricklink,cantidad,precio_eur_compra,costo_clp,precio_cliente_num,precio,imagen,plazo_entrega,origen
brickshop_holland_77080-1,brickshop_holland,NL,set_nuevo,77080-1,Supply Drop,Fortnite,Fortnite,16,28.9173,32387,45342,$45.342,https://img.bricklink.com/ItemImage/ST/0/77080-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_77071-1,brickshop_holland,NL,set_nuevo,77071-1,Supply Llama,Fortnite,Fortnite,11,28.0909,31462,44047,$44.047,https://img.bricklink.com/ItemImage/ST/0/77071-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42178-1,brickshop_holland,NL,set_nuevo,42178-1,Surface Space Loader LT78,Technic,Technic,10,24.7851,27759,38863,$38.863,https://img.bricklink.com/ItemImage/ST/0/42178-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42641-1,brickshop_holland,NL,set_nuevo,42641-1,Surfing Dogs and Scooter Adventure,Friends,Friends,45,9.9091,11098,15537,$15.537,https://img.bricklink.com/ItemImage/ST/0/42641-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_31159-1,brickshop_holland,NL,set_nuevo,31159-1,Surprising Spider,Marvel,Creator,27,9.0826,10173,14242,$14.242,https://img.bricklink.com/ItemImage/ST/0/31159-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_562305-1,brickshop_holland,NL,set_nuevo,562305-1,Sushi Stall paper bag,Friends,Friends,294,2.0579,2305,3227,$3.227,https://img.bricklink.com/ItemImage/ST/0/562305-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_11205-1,brickshop_holland,NL,set_nuevo,11205-1,Sweet Treat Mountain & Kitty Garden,Gabby's DollhouseGabby's Dollhouse The Movie,Gabby's DollhouseGabby's Dollhouse The Movie,16,35.5289,39792,55709,$55.709,https://img.bricklink.com/ItemImage/ST/0/11205-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_40824-1,brickshop_holland,NL,set_nuevo,40824-1,Sweetheart Tweety Bird,Holiday & EventValentine's DayLooney Tunes,Holiday & EventValentine's DayLooney Tunes,331,24.7851,27759,38863,$38.863,https://img.bricklink.com/ItemImage/ST/0/40824-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_60238-1,brickshop_holland,NL,set_nuevo,60238-1,Switch Tracks,TrainSupplementalRC Train,TrainSupplementalRC Train,29,14.8678,16652,23313,$23.313,https://img.bricklink.com/ItemImage/ST/0/60238-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_31151-1,brickshop_holland,NL,set_nuevo,31151-1,T. rex,Creator,Creator,8,49.5785,55528,77739,$77.739,https://img.bricklink.com/ItemImage/ST/0/31151-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_76948-1,brickshop_holland,NL,set_nuevo,76948-1,T. rex & Atrociraptor Dinosaur Breakout,Jurassic World,Jurassic World,5,107.4297,120321,168450,$168.450,https://img.bricklink.com/ItemImage/ST/0/76948-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_76940-1,brickshop_holland,NL,set_nuevo,76940-1,T. rex Dinosaur Fossil Exhibition,Jurassic World,Jurassic World,2,41.314,46272,64780,$64.780,https://img.bricklink.com/ItemImage/ST/0/76940-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_76975-1,brickshop_holland,NL,set_nuevo,76975-1,T. rex River Escape,Jurassic World,Jurassic World,6,34.7025,38867,54414,$54.414,https://img.bricklink.com/ItemImage/ST/0/76975-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_21337-1,brickshop_holland,NL,set_nuevo,21337-1,Table Football,Ideas,Ideas,7,239.6611,268420,375789,$375.789,https://img.bricklink.com/ItemImage/ST/0/21337-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_76429-1,brickshop_holland,NL,set_nuevo,76429-1,Talking Sorting Hat,Harry Potter,Harry Potter,46,82.6363,92553,129574,$129.574,https://img.bricklink.com/ItemImage/ST/0/76429-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_675376-1,brickshop_holland,NL,set_nuevo,675376-1,Tantive IV,Star Wars,Star Wars,31,66.1074,74040,103656,$103.656,https://img.bricklink.com/ItemImage/ST/0/675376-1.t1.png,35 a 40 días hábiles,Importación Europa
